"Order ID","Order Date","CustomerName","State","City","Amount","Profit","Quantity","Category","Sub-Category","PaymentMode"
"B-25919",NA,NA,NA,NA,977,-244,7,"Electronics","Phones","COD"
"B-25894",NA,NA,NA,NA,1246,62,3,"Furniture","Bookcases","EMI"
"B-25979",NA,NA,NA,NA,12,1,2,"Clothing","Hankerchief","COD"
"B-25651",NA,NA,NA,NA,11,-4,2,"Clothing","Skirt","COD"
"B-25653",NA,NA,NA,NA,1327,318,8,"Furniture","Chairs","EMI"
"B-25855",NA,NA,NA,NA,1319,567,5,"Electronics","Printers","COD"
"B-25793",NA,NA,NA,NA,1402,109,11,"Clothing","Saree","EMI"
"B-26073",NA,NA,NA,NA,1514,742,4,"Electronics","Printers","EMI"
"B-25881",NA,NA,NA,NA,1351,111,6,"Electronics","Electronic Games","COD"
"B-25603",NA,NA,NA,NA,1355,-60,5,"Clothing","Trousers","COD"
"B-25851",NA,NA,NA,NA,10,2,2,"Clothing","Hankerchief","COD"
"B-25883",NA,NA,NA,NA,10,-2,2,"Clothing","Leggings","COD"
"B-25768",NA,NA,NA,NA,1582,-443,6,"Clothing","Trousers","EMI"
"B-25953",NA,NA,NA,NA,1218,352,9,"Furniture","Bookcases","EMI"
"B-25755",NA,NA,NA,NA,321,315,5,"Clothing","Saree","UPI"
"B-26057",NA,NA,NA,NA,736,346,5,"Electronics","Printers","COD"
"B-26055",NA,NA,NA,NA,1218,-420,8,"Furniture","Bookcases","COD"
"B-25855",NA,NA,NA,NA,1027,441,8,"Clothing","Saree","COD"
"B-25989",NA,NA,NA,NA,10,5,1,"Clothing","Stole","COD"
"B-26099",NA,NA,NA,NA,2366,552,5,"Clothing","Trousers","UPI"
"B-25652",NA,NA,NA,NA,9,-6,2,"Clothing","Hankerchief","COD"
"B-25723",NA,NA,NA,NA,16,-12,2,"Clothing","Stole","UPI"
"B-26099",NA,NA,NA,NA,9,3,1,"Clothing","Skirt","COD"
"B-25629",NA,NA,NA,NA,1560,421,3,"Clothing","Trousers","COD"
"B-25877",NA,NA,NA,NA,1137,568,2,"Clothing","Trousers","EMI"
"B-25767",NA,NA,NA,NA,9,-9,2,"Clothing","Kurti","COD"
"B-25735",NA,NA,NA,NA,15,-7,1,"Clothing","Hankerchief","UPI"
"B-26097",NA,NA,NA,NA,14,5,1,"Clothing","Hankerchief","UPI"
"B-26070",NA,NA,NA,NA,14,7,2,"Clothing","Hankerchief","UPI"
"B-25752",NA,NA,NA,NA,8,-2,2,"Clothing","Hankerchief","COD"
"B-25656",NA,NA,NA,NA,1389,680,7,"Clothing","Saree","COD"
"B-25748",NA,NA,NA,NA,8,-1,2,"Clothing","Leggings","COD"
"B-25758",NA,NA,NA,NA,8,-2,1,"Clothing","Stole","COD"
"B-25950",NA,NA,NA,NA,13,4,1,"Clothing","Leggings","UPI"
"B-25707",NA,NA,NA,NA,8,-6,1,"Clothing","Stole","COD"
"B-25909",NA,NA,NA,NA,12,2,2,"Clothing","Skirt","Credit Card"
"B-25955",NA,NA,NA,NA,1716,309,7,"Electronics","Accessories","COD"
"B-26023",NA,NA,NA,NA,1117,447,10,"Furniture","Bookcases","EMI"
"B-25655",NA,NA,NA,NA,9,-6,2,"Clothing","Skirt","Credit Card"
"B-25686",NA,NA,NA,NA,332,503,3,"Electronics","Printers","COD"
"B-25655",NA,NA,NA,NA,7,-4,3,"Clothing","Hankerchief","COD"
"B-25601",NA,NA,NA,NA,8,-2,3,"Clothing","Hankerchief","Credit Card"
"B-25862",NA,NA,NA,NA,2061,701,5,"Furniture","Bookcases","UPI"
"B-25626",NA,NA,NA,NA,1103,276,3,"Furniture","Chairs","EMI"
"B-25823",NA,NA,NA,NA,2103,322,8,"Electronics","Electronic Games","UPI"
"B-25881",NA,NA,NA,NA,2115,23,5,"Furniture","Chairs","COD"
"B-25910",NA,NA,NA,NA,850,-289,5,"Electronics","Electronic Games","COD"
"B-25830",NA,NA,NA,NA,1063,64,7,"Electronics","Phones","EMI"
"B-25978",NA,NA,NA,NA,1063,-175,4,"Electronics","Electronic Games","EMI"
"B-25997",NA,NA,NA,NA,2292,127,7,"Furniture","Bookcases","COD"
"B-25661",NA,NA,NA,NA,7,-1,2,"Clothing","Hankerchief","Credit Card"
"B-25969",NA,NA,NA,NA,2452,191,7,"Furniture","Bookcases","UPI"
"B-25858",NA,NA,NA,NA,2457,665,11,"Electronics","Electronic Games","EMI"
"B-25697",NA,NA,NA,NA,4,-3,1,"Clothing","Skirt","Credit Card"
"B-25798",NA,NA,NA,NA,2830,-1981,13,"Furniture","Bookcases","EMI"
"B-25873",NA,NA,NA,NA,7,1,1,"Clothing","Hankerchief","COD"
"B-25740",NA,NA,NA,NA,7,0,2,"Clothing","Skirt","COD"
"B-25700",NA,NA,NA,NA,7,-3,2,"Clothing","Hankerchief","COD"
"B-25757",NA,NA,NA,NA,3151,-35,7,"Clothing","Trousers","EMI"
"B-25973",NA,NA,NA,NA,4141,1698,13,"Electronics","Printers","COD"
"B-25698",NA,NA,NA,NA,7,-2,1,"Clothing","Hankerchief","COD"
"B-25993",NA,NA,NA,NA,4363,305,5,"Furniture","Tables","EMI"
